StudentID,NoPaymentDue,Service,Disabled,Unemployed,School,Units,Country,Region,Marital_Status,Gender,Longest_Absence_From_School,Filed_For_Bankruptcy,LongTermPlanningScore,DecisionStyle,PowerOrientedScore,CommunityOrientedScore,Family_Income,Parent_Education_Level,Credit_Score_Raw,Credit_Score_AgeAdj,Loan_Amount,HS_Math,HS_Science,HS_English
197,pos,,Disabled,,uci,6.0,USA,3,0,,7,,0.7546233339669922,Emotional,0.7033359034176538,0.5690002997307602,85680.06,Doctorate,0.609765146720747,0.7033359034176538,19518.0,10.0,9.0,10.0
196,pos,peace_corps,,,ucla,10.0,USA,3,1,,5,,0.6490980236680659,Emotional,0.7565901152211701,0.32990431471262127,55110.19,HS or Lower,0.6878091956556092,0.5826233131265268,18997.0,7.0,7.0,8.0
195,pos,marines,,,ucla,11.0,USA,1,1,Male,3,,0.6886555289854672,Emotional,0.6942510483249831,0.6273393770005907,43404.7,Bachelor's,0.6311373166590755,0.6273393770005907,19187.0,10.0,10.0,10.0
194,pos,,Disabled,Unemployed,ucla,3.0,USA,5,1,,6,,0.8462343940545907,Emotional,0.7016396491335763,0.5536518838897819,82695.79,Doctorate,0.6378542264850694,0.5536518838897819,16823.0,9.0,7.0,8.0
193,pos,,,,ucsd,6.0,USA,2,1,,7,,0.5176441815199293,Emotional,0.5677972130884155,0.43907546603695374,65756.9,HS or Lower,0.5161792846258322,0.43907546603695374,19897.0,6.0,8.0,6.0
193,pos,,,,smc,12.0,USA,2,1,,7,,0.5176441815199293,Emotional,0.5677972130884155,0.43907546603695374,65756.9,HS or Lower,0.5161792846258322,0.43907546603695374,19897.0,6.0,8.0,6.0
191,pos,army,,,ucla,2.0,USA,3,1,,7,,0.8267525144401588,Emotional,0.7453034254462418,0.3925265610550923,77782.0,Doctorate,0.5890840672294871,0.7453034254462418,8654.0,9.0,9.0,9.0
189,pos,peace_corps,,,ucb,3.0,USA,5,1,,4,,0.6122095439113764,Emotional,0.7344392607585178,0.35256642095645885,62112.98,HS or Lower,0.6676720552350162,0.35256642095645885,19925.0,9.0,4.0,8.0
189,pos,peace_corps,,,uci,3.0,USA,5,1,,4,,0.6122095439113764,Emotional,0.7344392607585178,0.35256642095645885,62112.98,HS or Lower,0.6676720552350162,0.35256642095645885,19925.0,9.0,4.0,8.0
184,pos,,Disabled,,occ,6.0,USA,3,0,,6,,0.8124594605404618,Emotional,0.771351138973254,0.14398667322893743,94253.21,Doctorate,0.6618166332686087,0.771351138973254,19888.0,10.0,9.0,9.0
183,pos,fire_department,,,occ,10.0,USA,4,0,,2,,0.8338996662769205,Emotional,0.4757975834472339,0.4757975834472339,107431.92,Doctorate,0.41764406496695305,0.4757975834472339,18212.0,9.0,10.0,8.0
181,pos,,Disabled,,uci,11.0,USA,1,0,Male,7,,0.4126158420969403,Emotional,0.7185012995167744,0.09156957948198396,36536.71,Bachelor's,0.653182999560704,0.33069861267046435,18784.0,10.0,9.0,9.0
179,pos,,,,ucsd,5.0,USA,5,1,,9,Filed_For_Bankruptcy,0.7547157181534203,Analytical,0.9946705981298328,0.5300138102957135,45889.04,HS or Lower,0.904245998299848,0.6436891744371251,17622.0,10.0,10.0,10.0
179,pos,,,,occ,5.0,USA,5,1,,9,Filed_For_Bankruptcy,0.7547157181534203,Analytical,0.9946705981298328,0.5300138102957135,45889.04,HS or Lower,0.904245998299848,0.6436891744371251,17622.0,10.0,10.0,10.0
178,pos,,Disabled,,ucla,12.0,USA,1,0,,4,,0.86696853395634,Emotional,0.8365736267099135,0.7850320811230631,63705.75,Bachelor's,0.6220064718101639,0.8365736267099135,19616.0,6.0,5.0,6.0
175,pos,,,,uci,15.0,USA,3,0,,4,,0.9592420669541752,Emotional,0.5527556880768224,0.29297528874940326,114153.13,HS or Lower,0.5025051709789294,0.4228271659363815,18369.0,10.0,10.0,10.0
174,pos,,,,occ,13.0,USA,4,0,Male,6,,0.9843633988139118,Emotional,0.6480464970097092,0.24359041156276362,88315.23,Bachelor's,0.5891331790997356,0.5461033422389517,18355.0,9.0,7.0,8.0
173,pos,,Disabled,,ucla,11.0,USA,5,0,,1,,0.42831812739377556,Emotional,0.6587313183325751,0.06185504633867822,70978.29,Doctorate,0.5988466530296137,0.34650385357036123,18525.0,10.0,9.0,9.0
172,pos,peace_corps,,,smc,9.0,USA,2,0,,6,,0.729906120497106,Emotional,0.6746581276552134,0.5896257924132442,104835.73,HS or Lower,0.41793468981186377,0.6746581276552134,18662.0,8.0,7.0,7.0
171,pos,,,,smc,12.0,USA,1,1,,5,,0.7145797324945375,Emotional,0.6569969717088929,0.22289776922480087,104870.44,Bachelor's,0.30685956403995074,0.6569969717088929,18138.0,7.0,8.0,8.0
170,pos,,,,uci,10.0,USA,2,1,,0,Filed_For_Bankruptcy,0.6992904837074037,Analytical,1.0,0.5478197730999455,93612.29,Doctorate,0.9949101513388087,0.6394727208657094,15899.0,9.0,5.0,7.0
169,pos,navy,,,ucsd,2.0,USA,4,1,,0,,0.717393844835608,Emotional,0.6602327417040681,0.6602327417040681,113603.9,Doctorate,0.3530093166358711,0.6602327417040681,18046.0,10.0,6.0,6.0
169,pos,navy,,,ucla,4.0,USA,4,1,,0,,0.717393844835608,Emotional,0.6602327417040681,0.6602327417040681,113603.9,Doctorate,0.3530093166358711,0.6602327417040681,18046.0,10.0,6.0,6.0
168,pos,fire_department,,,occ,3.0,USA,4,0,,6,,0.7153246989128303,Emotional,0.6578532520224569,0.5287422303581479,101551.54,HS or Lower,0.32751630639386353,0.6578532520224569,18160.0,8.0,6.0,8.0
168,pos,air_force,,,occ,3.0,USA,4,0,,6,,0.7153246989128303,Emotional,0.6578532520224569,0.5287422303581479,101551.54,HS or Lower,0.32751630639386353,0.6578532520224569,18160.0,8.0,6.0,8.0
167,pos,fire_department,,,occ,10.0,USA,5,0,Male,1,,0.8216622002591976,Emotional,0.6541029756456919,0.044905005423061084,56085.48,Bachelor's,0.5946390687688108,0.4732559773794767,19595.0,10.0,10.0,10.0
165,pos,foreign_legion,,,uci,10.0,USA,2,0,,1,,0.9818426701740464,Emotional,0.8550755058146655,0.5770574306952767,87106.24,HS or Lower,0.6260441800766785,0.8550755058146655,18308.0,9.0,7.0,8.0
164,pos,,,,uci,12.0,USA,2,1,,6,,0.8015761433311185,Emotional,0.7584570262637392,0.2538845996505188,43263.71,Bachelor's,0.5885567777630059,0.7584570262637392,18418.0,10.0,10.0,8.0
163,pos,,,Unemployed,uci,14.0,USA,3,1,Male,7,,0.7350810885824917,Emotional,0.6855974807961138,0.6553775202928591,62798.42,Doctorate,0.6232704370873762,0.6806424982287288,18455.0,9.0,7.0,9.0
162,pos,,,,ucb,5.0,USA,3,0,Male,6,Filed_For_Bankruptcy,0.7971440932269176,Emotional,0.7532186077902137,0.7532186077902137,108431.9,Doctorate,0.6432649920274345,0.7532186077902137,15608.0,6.0,5.0,6.0
162,pos,,,,smc,2.0,USA,3,0,Male,6,Filed_For_Bankruptcy,0.7971440932269176,Emotional,0.7532186077902137,0.7532186077902137,108431.9,Doctorate,0.6432649920274345,0.7532186077902137,15608.0,6.0,5.0,6.0
159,pos,,,,ucb,4.0,USA,4,0,,9,Filed_For_Bankruptcy,0.9076856383962877,Analytical,0.9878947349162627,0.5214404869193459,43664.62,Doctorate,0.8980861226511478,0.8770666785537199,17094.0,4.0,6.0,6.0
158,pos,,,Unemployed,smc,10.0,USA,1,1,,6,,0.7976690564606418,Emotional,0.7538387036802237,0.515958510190103,61350.59,Doctorate,0.6756410200992833,0.7538387036802237,18095.0,8.0,7.0,8.0
157,pos,,,,occ,8.0,USA,4,1,Male,2,,0.6538488842769524,Emotional,0.6468733767802496,0.5879585818904624,114967.96,Bachelor's,0.5880667061638633,0.5879585818904624,19192.0,10.0,10.0,7.0
156,pos,,Disabled,,ucsd,3.0,USA,4,0,,9,,0.8944961314291504,Emotional,0.7480523778303543,0.03966203802883683,68894.92,Bachelor's,0.6800476162094129,0.1706426748821021,19558.0,10.0,10.0,10.0
155,pos,,Disabled,,ucla,8.0,USA,1,0,Male,4,,0.6851724198769826,Emotional,0.6233756604266344,0.6233756604266344,98758.81,Master's,0.3148480447257498,0.6233756604266344,19338.0,10.0,10.0,10.0
154,pos,,,,ucb,1.0,USA,5,0,,0,,0.7988798581772414,Emotional,0.7552693131368879,0.7552693131368879,58974.26,Master's,0.6067266628750076,0.7552693131368879,19333.0,4.0,3.0,4.0
154,pos,,,,ucla,7.0,USA,5,0,,0,,0.7988798581772414,Emotional,0.7552693131368879,0.7552693131368879,58974.26,Master's,0.6067266628750076,0.7552693131368879,19333.0,4.0,3.0,4.0
153,pos,peace_corps,,Unemployed,ucla,3.0,USA,4,1,,4,,0.861749755921524,Emotional,0.8302836031383378,0.24429117517775012,45668.87,HS or Lower,0.5926504838675101,0.8302836031383378,18053.0,7.0,7.0,7.0
152,pos,army,,,uci,12.0,USA,3,1,,8,,0.7714545202928507,Emotional,0.722999355467971,0.722999355467971,76492.89,Doctorate,0.5938285749438365,0.722999355467971,19776.0,8.0,8.0,8.0
151,pos,army,,,ucla,10.0,USA,4,1,Male,4,,0.6674847062695335,Emotional,0.7084867500492874,0.23412014508812717,64079.29,Bachelor's,0.6440788636811703,0.42777349639525125,19306.0,7.0,6.0,8.0
150,pos,,,,ucsd,3.0,USA,3,1,,5,,0.5658509089445428,Emotional,0.7671987496355723,0.03123791728830838,82417.43,Doctorate,0.6974534087596111,0.49076945213515144,19541.0,9.0,4.0,7.0
150,pos,,,,uci,11.0,USA,3,1,,5,,0.5658509089445428,Emotional,0.7671987496355723,0.03123791728830838,82417.43,Doctorate,0.6974534087596111,0.49076945213515144,19541.0,9.0,4.0,7.0
148,pos,fire_department,,,occ,10.0,USA,1,1,Male,1,Filed_For_Bankruptcy,0.8509017272791605,Analytical,0.8450000188943705,0.1721587334650394,74783.13,Bachelor's,0.7681818353585186,0.8172393252700919,17082.0,10.0,10.0,9.0
147,pos,,,Unemployed,ucsd,2.0,USA,2,1,Male,8,,0.5796450362185928,Emotional,0.5057695179225701,0.4426446005836624,112791.86,Master's,0.3546635352900921,0.5057695179225701,17312.0,9.0,9.0,8.0
147,pos,,,Unemployed,smc,4.0,USA,2,1,Male,8,,0.5796450362185928,Emotional,0.5057695179225701,0.4426446005836624,112791.86,Master's,0.3546635352900921,0.5057695179225701,17312.0,9.0,9.0,8.0
145,pos,,,,occ,5.0,USA,3,0,,5,Filed_For_Bankruptcy,0.9457480787408292,Analytical,1.0,0.9326513745592099,70847.84,HS or Lower,0.9953038078345344,0.9326513745592099,17697.0,9.0,9.0,10.0
143,pos,,,,smc,9.0,USA,4,0,Male,4,,0.9564485768578379,Emotional,0.738835272965595,0.738835272965595,62855.59,Bachelor's,0.5127136007644367,0.738835272965595,19146.0,9.0,9.0,9.0
142,pos,,Disabled,Unemployed,ucsd,4.0,USA,5,0,,4,,0.7583992980089533,Emotional,0.639352416028884,0.43286551339149565,72503.07,Bachelor's,0.5812294691171672,0.43286551339149565,17354.0,9.0,8.0,9.0
142,pos,,Disabled,Unemployed,uci,8.0,USA,5,0,,4,,0.7583992980089533,Emotional,0.639352416028884,0.43286551339149565,72503.07,Bachelor's,0.5812294691171672,0.43286551339149565,17354.0,9.0,8.0,9.0
140,pos,air_force,,Unemployed,occ,12.0,USA,4,0,Male,2,,0.7432512209093807,Emotional,0.6901119362818647,0.6405016038806934,114865.68,Master's,0.47637767781170626,0.6901119362818647,18052.0,6.0,9.0,10.0
139,pos,fire_department,,,uci,10.0,USA,5,0,Male,0,,0.6916142144042741,Emotional,0.7214178699882178,0.12358590243911749,65258.82,HS or Lower,0.6558344272620161,0.6307102487948859,19053.0,10.0,7.0,5.0
139,pos,fire_department,,,uci,10.0,USA,5,0,Male,0,,0.6916142144042741,Emotional,0.7214178699882178,0.12358590243911749,65258.82,HS or Lower,0.6558344272620161,0.6307102487948859,19053.0,10.0,7.0,5.0
138,pos,,,,uci,9.0,USA,5,1,Male,2,,0.5672762124824082,Emotional,0.5057398460331479,0.4923151674659433,109990.62,Doctorate,0.4597634963937708,0.4923151674659433,18512.0,5.0,9.0,9.0
136,pos,,,,smc,6.0,USA,2,1,Male,7,Filed_For_Bankruptcy,0.7026019361152805,Analytical,0.9090895479045322,0.24306275874278072,86382.65,Bachelor's,0.8264450435495747,0.6432601945847835,15630.0,10.0,9.0,10.0
135,pos,,,,uci,12.0,USA,1,1,,3,,0.8282391206110499,Emotional,0.7901229469326845,0.3796294092780954,62281.93,Master's,0.514588860402182,0.7901229469326845,19578.0,10.0,10.0,10.0
134,pos,,,,smc,8.0,USA,2,1,,1,,0.8239529913775795,Emotional,0.7850151594390504,0.7850151594390504,114660.38,Master's,0.5870028529488991,0.7850151594390504,19613.0,7.0,6.0,6.0
133,pos,,,,smc,13.0,USA,1,0,Male,2,,0.4422878288150969,Emotional,0.47154897928266115,0.29120041665999413,114933.3,HS or Lower,0.42868089025696465,0.29120041665999413,18111.0,10.0,10.0,10.0
130,pos,,,,ucb,2.0,USA,3,1,Male,3,,0.8507866310428653,Emotional,0.6630108188229993,0.6630108188229993,55500.97,Master's,0.5551927612872533,0.6630108188229993,19628.0,6.0,6.0,6.0
130,pos,,,,ucla,11.0,USA,3,1,Male,3,,0.8507866310428653,Emotional,0.6630108188229993,0.6630108188229993,55500.97,Master's,0.5551927612872533,0.6630108188229993,19628.0,6.0,6.0,6.0
129,pos,peace_corps,,Unemployed,smc,9.0,USA,1,0,,9,,0.8345188645561387,Emotional,0.7976184626108983,0.6342104012119307,108794.43,HS or Lower,0.5390722153185379,0.7976184626108983,18062.0,6.0,5.0,6.0
128,pos,,,,ucla,13.0,USA,4,1,,8,,0.9537729588910224,Emotional,0.7317343653212448,0.16014671806442493,75431.49,Doctorate,0.6652130593829497,0.5498707479907644,19413.0,10.0,8.0,9.0
127,pos,marines,,,ucla,7.0,USA,3,0,,9,,0.45273062287298305,Emotional,0.3713640326646354,0.07638615741234389,103963.6,Bachelor's,0.3287269889081472,0.3713640326646354,19759.0,8.0,8.0,8.0
126,pos,,,,uci,10.0,USA,3,1,Male,9,Filed_For_Bankruptcy,0.8197588381692889,Analytical,1.0,0.07371335673906287,60455.86,Bachelor's,1.0,0.7800234058751154,16735.0,7.0,8.0,9.0
125,pos,,Disabled,,smc,2.0,USA,3,0,Male,3,,0.8608345098653384,Emotional,0.8291814663590177,0.6753921059607819,58503.84,Master's,0.6356362924107088,0.8291814663590177,9300.0,10.0,7.0,7.0
122,pos,,,,ucsd,1.0,USA,3,1,Male,3,Filed_For_Bankruptcy,0.9877862208250008,Analytical,1.0,0.014222032591533207,86688.43,Doctorate,0.9799166197901286,0.9356668883847838,16053.0,9.0,5.0,9.0
122,pos,,,,smc,6.0,USA,3,1,Male,3,Filed_For_Bankruptcy,0.9877862208250008,Analytical,1.0,0.014222032591533207,86688.43,Doctorate,0.9799166197901286,0.9356668883847838,16053.0,9.0,5.0,9.0
121,pos,army,,,,,USA,1,1,,1,,0.5484462460687533,Emotional,0.5048271353844666,0.47197346782631916,96248.92,Bachelor's,0.45893375944042414,0.47197346782631916,8455.0,8.0,9.0,10.0
120,pos,army,,,ucsd,2.0,USA,3,1,,2,,0.7534487295024042,Emotional,0.7019677031318551,0.021345605486203567,60907.33,Bachelor's,0.5205027324424009,0.7019677031318551,19401.0,10.0,10.0,10.0
120,pos,army,,,ucla,3.0,USA,3,1,,2,,0.7534487295024042,Emotional,0.7019677031318551,0.021345605486203567,60907.33,Bachelor's,0.5205027324424009,0.7019677031318551,19401.0,10.0,10.0,10.0
119,pos,,,Unemployed,smc,6.0,USA,1,0,Male,0,,0.7554334276061594,Emotional,0.7042798252917385,0.7042798252917385,101375.78,Master's,0.4609646156050985,0.7042798252917385,18243.0,8.0,6.0,9.0
118,pos,,,Unemployed,ucla,5.0,USA,5,1,Male,0,,0.7841301286555281,Emotional,0.7378790438981618,0.6246718403781415,65393.06,Master's,0.5475142561710526,0.7378790438981618,17734.0,9.0,8.0,9.0
117,pos,fire_department,,,smc,7.0,USA,3,1,Male,1,,0.7310282732891131,Emotional,0.7193763470970045,0.6204056703190872,89487.09,HS or Lower,0.6539784973609131,0.6759548953381604,19643.0,10.0,10.0,9.0
114,pos,,Disabled,,ucb,4.0,USA,4,0,Male,0,,0.8667246331755268,Emotional,0.8362794496766461,0.19881386699489667,78086.09,Bachelor's,0.6624380661451141,0.8362794496766461,19910.0,8.0,9.0,8.0
112,pos,,,,ucla,10.0,USA,3,1,,4,,0.6186282336510642,Emotional,0.5895105053911176,0.4267103722340835,75932.7,Master's,0.5359186412646523,0.5486396253126086,18379.0,9.0,9.0,10.0
109,pos,fire_department,,Unemployed,ucsd,6.0,USA,1,0,,1,,0.4859232297289536,Emotional,0.6941543485133116,0.4057042679539539,42533.19,Bachelor's,0.6310494077393741,0.4057042679539539,18503.0,7.0,6.0,9.0
109,pos,fire_department,,Unemployed,occ,11.0,USA,1,0,,1,,0.4859232297289536,Emotional,0.6941543485133116,0.4057042679539539,42533.19,Bachelor's,0.6310494077393741,0.4057042679539539,18503.0,7.0,6.0,9.0
108,pos,,,,smc,7.0,USA,2,1,Male,3,,0.6782839017517907,Emotional,0.6155514903803709,0.37736891372514947,58414.52,Bachelor's,0.5484304859583062,0.6155514903803709,18051.0,9.0,9.0,10.0
106,pos,army,,Unemployed,smc,12.0,USA,2,0,Male,1,,0.7906144004491034,Emotional,0.745514166609399,0.12803160930707236,100329.89,Master's,0.5983834919505171,0.745514166609399,17043.0,10.0,9.0,9.0
105,pos,army,,,,,USA,1,0,Male,5,,0.7179929982912654,Emotional,0.6781452578693098,0.5230541528565449,66049.96,HS or Lower,0.6164956889720997,0.5230541528565449,8663.0,9.0,7.0,6.0
104,pos,marines,,,ucb,2.0,USA,2,0,,6,,0.7959527709595735,Emotional,0.7518117755527833,0.39624050183010695,89876.7,Doctorate,0.5382538263784227,0.7518117755527833,19452.0,6.0,7.0,8.0
104,pos,marines,,,smc,4.0,USA,2,0,,6,,0.7959527709595735,Emotional,0.7518117755527833,0.39624050183010695,89876.7,Doctorate,0.5382538263784227,0.7518117755527833,19452.0,6.0,7.0,8.0
102,pos,,,Unemployed,uci,3.0,USA,2,0,Male,0,,0.3560521110739501,Emotional,0.5635770876368771,0.21278490094384828,40428.61,Bachelor's,0.5123428069426155,0.21278490094384828,18208.0,9.0,7.0,7.0
100,pos,,,,ucla,8.0,USA,4,1,,1,,0.7887036825828502,Emotional,0.7432626950737169,0.06075735476497357,104783.2,Master's,0.43142012501393767,0.7432626950737169,18404.0,10.0,10.0,10.0
99,pos,air_force,,,occ,9.0,USA,4,1,,8,,0.48845984287842065,Emotional,0.5522824318008862,0.07524061706044449,83922.19,HS or Lower,0.5020749380008056,0.4083533114801772,18769.0,9.0,7.0,4.0
97,pos,navy,,,ucla,6.0,USA,3,1,,8,Filed_For_Bankruptcy,0.9571553679975608,Analytical,1.0,0.7890761555281642,64380.21,Bachelor's,0.9193859320459523,0.9467341634411722,16634.0,9.0,7.0,10.0
96,pos,,,,occ,8.0,USA,1,1,Male,0,,0.7794465699771536,Emotional,0.7294925153083908,0.2940591666074397,72139.6,Bachelor's,0.6066872632425657,0.7294925153083908,18975.0,7.0,7.0,8.0
95,pos,,,,ucsd,4.0,USA,1,0,Male,9,Filed_For_Bankruptcy,0.9406560985053147,Analytical,0.8636657636585188,0.7585541212574753,50276.04,Master's,0.785150694235017,0.7649881892199025,17611.0,10.0,9.0,10.0
95,pos,,,,uci,10.0,USA,1,0,Male,9,Filed_For_Bankruptcy,0.9406560985053147,Analytical,0.8636657636585188,0.7585541212574753,50276.04,Master's,0.785150694235017,0.7649881892199025,17611.0,10.0,9.0,10.0
94,pos,peace_corps,,Unemployed,smc,5.0,USA,3,0,,5,,0.8088324549678141,Emotional,0.7670491828826789,0.6646930185770543,78431.93,Master's,0.5092669148310961,0.7670491828826789,17090.0,5.0,4.0,8.0
93,pos,,,,occ,11.0,USA,4,0,,2,,0.5108954576097428,Emotional,0.4319316732358322,0.4319316732358322,112099.98,HS or Lower,0.3257948055436828,0.4319316732358322,18118.0,10.0,10.0,10.0
92,pos,,Disabled,,ucb,4.0,USA,3,0,,3,,0.8167245512896568,Emotional,0.7764160664605965,0.6350244295181255,43832.8,Doctorate,0.6306126089504687,0.7764160664605965,18110.0,10.0,10.0,7.0
91,pos,navy,,,ucsd,4.0,USA,2,0,Male,3,,0.5732062774503416,Emotional,0.5366676510208072,0.4987566191562544,104165.52,Bachelor's,0.4878796827461883,0.4987566191562544,19752.0,4.0,5.0,7.0
91,pos,navy,,,occ,5.0,USA,2,0,Male,3,,0.5732062774503416,Emotional,0.5366676510208072,0.4987566191562544,104165.52,Bachelor's,0.4878796827461883,0.4987566191562544,19752.0,4.0,5.0,7.0
90,pos,fire_department,,,ucb,5.0,USA,4,0,,2,,0.7894734710300653,Emotional,0.7441696022488663,0.3363205443984043,64635.2,Bachelor's,0.5045997855871974,0.7441696022488663,19944.0,10.0,8.0,9.0
90,pos,fire_department,,,smc,12.0,USA,4,0,,2,,0.7894734710300653,Emotional,0.7441696022488663,0.3363205443984043,64635.2,Bachelor's,0.5045997855871974,0.7441696022488663,19944.0,10.0,8.0,9.0
84,pos,marines,,,uci,6.0,USA,2,1,,9,Filed_For_Bankruptcy,0.9090237182069442,Analytical,0.966130379705519,0.8716234738085404,35967.26,Bachelor's,0.8783003451868353,0.8876035258102706,16781.0,10.0,9.0,9.0
83,pos,,Disabled,,ucla,5.0,USA,5,1,,6,,0.9676965204425869,Emotional,0.8729264231734596,0.11364755893009715,76240.85,Master's,0.6969138410122468,0.8729264231734596,19498.0,8.0,9.0,7.0
82,pos,,,,smc,9.0,USA,1,1,Male,4,,0.5794208068781663,Emotional,0.6922243916906156,0.3976910526589563,71884.55,Master's,0.6292949015369231,0.5055249654940425,19885.0,6.0,8.0,6.0
81,pos,,,,ucla,11.0,USA,3,1,Male,3,,0.7067917036409769,Emotional,0.6558544126542984,0.04346897222967527,74866.74,HS or Lower,0.5962312842311803,0.6480586382147114,18822.0,7.0,8.0,6.0
80,pos,air_force,,,occ,11.0,USA,5,0,,4,,0.757454043989128,Emotional,0.7447028738981863,0.40461722186137195,82625.38,Doctorate,0.6770026126347148,0.5343557984171305,18134.0,8.0,7.0,9.0
79,pos,army,,,smc,9.0,USA,2,0,,7,,0.6356409238904388,Emotional,0.6317733573902298,0.061257598263182444,52856.56,Bachelor's,0.5743394158092997,0.5675639633678341,18208.0,10.0,10.0,10.0
77,pos,,,,uci,9.0,USA,1,1,Male,1,,0.8698150665310166,Emotional,0.8400084552525787,0.8400084552525787,96117.17,Master's,0.5970088595717242,0.8400084552525787,19314.0,7.0,8.0,6.0
75,pos,,,,ucsd,4.0,USA,5,1,Male,1,,0.7543952815385921,Emotional,0.6814368973180377,0.6814368973180377,35590.57,HS or Lower,0.5622909539790271,0.6814368973180377,18711.0,7.0,10.0,9.0
75,pos,,,,occ,8.0,USA,5,1,Male,1,,0.7543952815385921,Emotional,0.6814368973180377,0.6814368973180377,35590.57,HS or Lower,0.5622909539790271,0.6814368973180377,18711.0,7.0,10.0,9.0
73,pos,air_force,,,occ,10.0,USA,1,0,Male,0,,0.8447681638508584,Emotional,0.6138529215452692,0.3460188391181873,109817.25,Bachelor's,0.36818195771056705,0.6138529215452692,18471.0,6.0,7.0,7.0
72,pos,,,,occ,14.0,USA,2,1,Male,9,,0.7867024426839772,Emotional,0.7409060196249119,0.5067943051817565,66558.1,Bachelor's,0.5535822527912387,0.7409060196249119,19518.0,9.0,8.0,7.0
70,pos,,,,smc,8.0,USA,5,1,,5,,0.741744810756245,Emotional,0.7170404981568572,0.5895750213161011,50995.12,Master's,0.6518549983244156,0.5895750213161011,19568.0,9.0,10.0,8.0
69,pos,,,Unemployed,ucsd,3.0,USA,3,0,Male,5,,0.7833801410288013,Emotional,0.7369969613937921,0.26084265700956166,48618.67,HS or Lower,0.6499738147098469,0.7369969613937921,18476.0,8.0,6.0,8.0
69,pos,,,Unemployed,ucla,2.0,USA,3,0,Male,5,,0.7833801410288013,Emotional,0.7369969613937921,0.26084265700956166,48618.67,HS or Lower,0.6499738147098469,0.7369969613937921,18476.0,8.0,6.0,8.0
68,pos,,Disabled,,ucb,1.0,USA,1,0,Male,0,,0.9951137431016832,Emotional,0.8243530024438013,0.009631128747969342,68630.88,Doctorate,0.627808664859549,0.8243530024438013,19728.0,8.0,9.0,8.0
68,pos,,Disabled,,ucla,10.0,USA,1,0,Male,0,,0.9951137431016832,Emotional,0.8243530024438013,0.009631128747969342,68630.88,Doctorate,0.627808664859549,0.8243530024438013,19728.0,8.0,9.0,8.0
66,pos,,,,occ,10.0,USA,2,0,,2,Filed_For_Bankruptcy,0.9885157078787317,Analytical,1.0,0.36530844305434584,85768.63,Bachelor's,0.9768785049183862,0.9856653019645127,16569.0,8.0,7.0,7.0
65,pos,,Disabled,,,,USA,2,1,,0,,0.6094966290274897,Emotional,0.5098376805432964,0.3260029327193479,97222.68,Master's,0.46348880049390573,0.4100906023994469,8448.0,10.0,9.0,9.0
64,pos,,Disabled,,ucb,4.0,USA,4,0,,4,,0.30196057305875,Emotional,0.6537721092254561,0.13067400475392787,96442.24,Master's,0.594338281114051,0.21275438885190756,19862.0,7.0,6.0,7.0
64,pos,,Disabled,,ucla,4.0,USA,4,0,,4,,0.30196057305875,Emotional,0.6537721092254561,0.13067400475392787,96442.24,Master's,0.594338281114051,0.21275438885190756,19862.0,7.0,6.0,7.0
63,pos,,,,smc,8.0,USA,2,1,,2,,0.6515894836165899,Emotional,0.5526837051821349,0.3621311236602196,70947.67,HS or Lower,0.502439731983759,0.45186694736233435,19714.0,7.0,7.0,8.0
62,pos,army,,,ucb,6.0,USA,5,1,Male,3,,0.7411156507832716,Emotional,0.6876342196487891,0.6876342196487891,86322.78,Doctorate,0.5703954408420031,0.6876342196487891,19719.0,9.0,7.0,4.0
62,pos,army,,,ucla,3.0,USA,5,1,Male,3,,0.7411156507832716,Emotional,0.6876342196487891,0.6876342196487891,86322.78,Doctorate,0.5703954408420031,0.6876342196487891,19719.0,9.0,7.0,4.0
59,pos,,,Unemployed,ucb,6.0,USA,2,1,,0,Filed_For_Bankruptcy,0.7183200759636748,Analytical,0.8797579636341653,0.08038402812417189,97175.05,Master's,0.7997799669401502,0.5806285560499245,17523.0,7.0,9.0,8.0
59,pos,,,Unemployed,uci,15.0,USA,2,1,,0,Filed_For_Bankruptcy,0.7183200759636748,Analytical,0.8797579636341653,0.08038402812417189,97175.05,Master's,0.7997799669401502,0.5806285560499245,17523.0,7.0,9.0,8.0
57,pos,marines,,,occ,4.0,USA,1,1,,5,,0.8149788612809061,Emotional,0.568991731016713,0.2264162017328296,98779.44,HS or Lower,0.5172652100151935,0.2264162017328296,18318.0,8.0,4.0,3.0
52,pos,,,,ucsd,3.0,USA,5,1,,7,,0.16686285232890508,Emotional,0.3523840269239372,0.10664722976779883,98886.17,Master's,0.32034911538539745,0.10664722976779883,18554.0,9.0,10.0,9.0
52,pos,,,,occ,12.0,USA,5,1,,7,,0.16686285232890508,Emotional,0.3523840269239372,0.10664722976779883,98886.17,Master's,0.32034911538539745,0.10664722976779883,18554.0,9.0,10.0,9.0
51,pos,fire_department,,Unemployed,smc,5.0,USA,1,1,,6,,0.7647734640224383,Emotional,0.7357577703148673,0.7151810739378511,71168.46,HS or Lower,0.668870700286243,0.7151810739378511,17368.0,9.0,10.0,9.0
51,pos,marines,,Unemployed,smc,5.0,USA,1,1,,6,,0.7647734640224383,Emotional,0.7357577703148673,0.7151810739378511,71168.46,HS or Lower,0.668870700286243,0.7151810739378511,17368.0,9.0,10.0,9.0
